CustomerID,Antibiotics,Cold & Sick,Vitamin,Pain Relief,Allergy & Sinus,Digestive Health,Skin Care & Dermatology,Diabetes Care,Heart & Blood Pressure,Women's Health,Men's Health,Eye & Ear Care,Baby & Child Care,First Aid & Wound Care,Respiratory & Asthma,Supplements & Herbal,Weight Management,Sexual Wellness,Mental Health & Sleep,Pet Medications,PreferredCategory
5023,13,3,14,7,20,6,1,10,19,18,17,12,16,6,15,1,15,3,2,10,Allergy & Sinus
5024,19,14,14,2,9,9,7,19,7,11,6,15,7,3,3,12,1,20,10,20,Sexual Wellness
5025,4,2,17,17,17,12,14,18,18,11,19,3,0,6,1,12,11,4,19,13,Men's Health
5026,12,16,11,11,9,9,17,10,2,6,17,0,2,5,9,20,5,18,18,0,Supplements & Herbal
5027,3,0,2,1,16,19,16,11,6,5,4,3,14,18,2,15,7,9,19,0,Digestive Health
5028,2,7,12,14,2,15,19,5,2,17,19,15,17,6,18,0,18,17,6,19,Skin Care & Dermatology
5029,11,0,10,13,6,5,9,15,8,11,12,15,20,11,2,6,17,5,15,5,Baby & Child Care
5030,13,15,15,16,20,7,0,12,4,6,19,1,19,13,9,17,6,0,9,1,Allergy & Sinus
5031,0,3,16,8,2,12,19,12,1,1,5,6,17,14,10,4,3,14,0,8,Skin Care & Dermatology
5032,3,13,14,14,13,14,3,10,0,0,14,4,4,9,0,20,18,12,0,19,Supplements & Herbal
5033,8,14,18,12,10,13,0,19,5,0,9,11,17,3,16,17,1,15,0,6,Diabetes Care
5034,9,14,2,19,19,20,0,14,1,3,1,0,19,5,19,14,6,10,14,10,Digestive Health
5035,6,10,6,16,1,20,6,7,15,15,10,17,18,8,4,16,8,7,1,4,Digestive Health
5036,8,4,20,19,5,6,0,19,17,0,8,10,5,10,7,6,1,11,19,20,Vitamin
5037,16,4,14,13,4,9,13,10,16,8,2,1,0,17,6,20,20,4,15,15,Supplements & Herbal
5038,0,8,19,1,20,6,6,6,15,14,9,18,0,6,16,2,16,0,7,11,Allergy & Sinus
5039,19,15,1,17,12,16,0,16,17,8,3,17,12,7,2,12,8,14,4,18,Antibiotics
5040,20,9,20,20,20,16,19,13,4,3,4,20,15,14,4,4,0,7,1,14,Antibiotics
5041,13,9,3,8,14,18,9,2,19,5,2,10,7,5,16,5,3,10,14,6,Heart & Blood Pressure
5042,15,11,9,2,20,20,19,0,20,9,19,7,12,6,7,20,1,2,5,9,Allergy & Sinus
5043,11,3,11,10,11,19,8,13,16,8,9,13,0,14,6,18,9,5,18,2,Digestive Health
5044,3,13,18,13,19,17,5,19,18,9,5,7,12,14,7,12,16,6,15,13,Allergy & Sinus
5045,3,14,8,16,5,15,5,0,1,20,20,6,2,20,13,6,19,2,10,10,Women's Health
5046,1,16,12,6,9,15,15,0,15,7,9,16,3,10,18,16,16,13,1,10,Respiratory & Asthma
5047,12,15,17,16,20,11,16,6,17,15,16,8,12,17,2,16,19,5,7,7,Allergy & Sinus
5048,19,11,12,15,8,0,20,4,17,5,1,3,4,15,16,19,16,19,2,18,Skin Care & Dermatology
5049,6,17,6,6,17,6,12,16,2,8,2,13,0,14,20,16,13,11,10,5,Respiratory & Asthma
5050,16,3,13,4,12,15,19,1,17,18,9,0,17,5,8,16,4,17,6,16,Skin Care & Dermatology
5051,18,11,5,6,15,11,8,20,4,5,18,16,14,13,16,8,19,3,10,12,Diabetes Care
5052,6,20,16,20,5,14,5,2,2,17,4,11,6,20,14,17,11,1,13,9,Cold & Sick
5053,17,0,9,5,3,16,1,17,9,14,18,6,7,5,8,16,3,1,4,18,Men's Health
5054,6,19,9,12,10,14,9,14,2,4,11,11,7,15,17,18,19,3,16,11,Cold & Sick
5055,10,19,2,3,7,10,1,2,15,10,15,19,3,2,6,15,6,12,4,9,Cold & Sick
5056,12,9,13,2,7,12,8,9,11,11,12,17,13,4,8,18,0,7,20,18,Mental Health & Sleep
5057,19,2,9,13,20,1,19,8,1,9,11,19,0,0,10,11,13,10,8,16,Allergy & Sinus
5058,0,5,14,0,4,18,5,20,2,3,13,5,20,20,11,8,1,8,13,18,Diabetes Care
5059,8,15,11,1,12,0,11,1,10,3,9,16,6,12,17,2,3,1,1,12,Respiratory & Asthma
5060,12,1,16,16,12,1,6,10,18,5,3,19,8,20,0,19,20,15,0,17,First Aid & Wound Care
5061,17,13,8,14,18,1,14,20,7,17,11,8,16,12,13,8,20,5,9,16,Diabetes Care
5062,20,0,20,20,17,6,4,17,8,2,5,1,18,3,1,7,6,4,6,19,Antibiotics
5063,11,6,16,4,5,15,20,9,10,13,1,1,18,16,8,20,9,9,10,2,Skin Care & Dermatology
5064,13,2,13,12,15,9,10,20,0,1,8,10,9,10,19,7,20,0,11,13,Diabetes Care
5065,14,13,11,4,20,9,11,9,6,20,7,14,9,0,20,14,6,0,18,5,Allergy & Sinus
5066,11,8,4,0,20,8,14,16,18,15,16,17,18,16,17,2,13,3,1,12,Allergy & Sinus
5067,1,7,15,1,16,14,4,13,13,1,5,20,11,17,14,10,15,15,10,13,Eye & Ear Care
5068,19,19,11,7,14,4,11,5,12,14,20,0,14,12,16,19,16,15,5,12,Men's Health
5069,20,19,18,10,14,4,5,7,12,17,11,6,6,15,14,10,14,11,12,17,Antibiotics
5070,2,18,15,2,8,13,6,0,1,12,15,8,15,16,2,18,5,9,20,15,Mental Health & Sleep
5071,9,5,8,15,10,11,0,4,10,2,12,12,18,8,15,10,5,17,20,18,Mental Health & Sleep
5072,15,1,15,1,3,16,18,12,3,18,3,19,2,17,19,0,13,12,16,2,Eye & Ear Care
5073,18,16,20,15,7,3,15,14,7,2,0,5,9,20,3,1,2,12,6,6,Vitamin
5074,6,0,14,5,12,9,10,20,17,19,14,8,8,17,6,13,8,8,16,7,Diabetes Care
5075,4,7,20,16,18,17,6,3,11,0,9,17,2,10,9,7,5,14,15,17,Vitamin
5076,1,11,11,16,16,2,20,10,16,0,2,3,8,20,9,17,12,20,19,15,Skin Care & Dermatology
5077,20,17,6,17,10,17,17,4,0,8,5,5,9,17,11,8,7,18,18,12,Antibiotics
5078,10,19,4,2,18,18,13,2,10,15,5,8,17,0,8,20,13,12,15,8,Supplements & Herbal
5079,0,10,13,14,7,15,0,10,15,16,0,19,7,15,4,16,3,13,12,10,Eye & Ear Care
5080,5,18,2,6,18,20,5,0,17,19,13,9,17,10,16,3,20,14,20,10,Digestive Health
5081,2,6,17,2,8,7,5,4,6,0,0,8,15,1,5,15,0,11,13,13,Vitamin
5082,1,8,3,16,15,15,18,9,11,7,3,9,1,11,17,16,0,2,0,9,Skin Care & Dermatology
5083,1,15,11,7,18,9,18,4,16,4,12,1,17,17,5,7,2,1,17,2,Allergy & Sinus
5084,5,4,14,13,13,18,9,15,6,16,1,3,20,16,5,12,17,18,12,11,Baby & Child Care
5085,1,11,8,19,0,12,13,0,9,7,6,11,11,11,8,6,20,9,17,12,Weight Management
5086,1,12,14,17,1,7,3,9,17,5,6,4,10,1,15,12,16,10,5,14,Pain Relief
5087,9,11,6,9,1,4,17,20,18,5,1,18,8,6,2,6,9,20,1,5,Diabetes Care
5088,14,10,7,5,3,12,20,19,7,14,18,3,8,19,1,18,12,2,9,16,Skin Care & Dermatology
5089,16,4,2,0,9,5,20,17,3,12,5,13,10,19,2,1,20,3,14,18,Skin Care & Dermatology
5090,14,0,0,18,0,7,12,2,11,0,18,0,2,16,6,16,13,20,18,2,Sexual Wellness
5091,7,4,14,7,17,2,7,3,3,1,14,6,10,11,2,15,13,15,0,6,Allergy & Sinus
5092,12,2,14,15,15,6,12,16,6,19,11,16,9,4,14,7,10,9,6,17,Women's Health
5093,15,9,12,6,10,11,1,3,15,7,7,4,11,10,14,8,11,7,5,3,Antibiotics
5094,17,11,13,17,0,7,13,1,15,15,2,17,8,10,5,10,20,11,19,13,Weight Management
5095,20,4,0,10,12,20,1,18,7,0,4,6,19,1,2,7,10,11,14,3,Antibiotics
5096,16,14,10,6,0,10,7,15,15,13,8,11,12,4,8,20,20,12,8,0,Supplements & Herbal
5097,4,18,17,2,15,11,16,13,17,10,11,10,14,18,20,13,16,12,16,0,Respiratory & Asthma
5098,11,13,15,2,6,16,20,9,10,7,6,15,12,2,10,17,3,20,17,4,Skin Care & Dermatology
5099,12,2,0,18,5,18,13,7,7,9,17,4,18,9,14,13,7,13,8,10,Pain Relief
5100,13,1,5,8,12,2,9,5,5,14,1,7,11,13,18,18,1,10,15,11,Respiratory & Asthma
5101,14,18,16,20,10,12,13,16,5,10,2,2,12,14,12,15,15,19,0,14,Pain Relief
5102,8,11,16,1,10,10,5,13,4,1,4,8,8,16,12,13,2,15,2,7,Vitamin
5103,4,16,6,20,14,14,10,9,19,12,19,19,1,0,4,14,4,12,20,7,Pain Relief
5104,9,1,0,8,16,2,5,5,5,15,2,13,9,5,14,12,18,18,14,18,Weight Management
5105,12,2,5,20,2,10,12,13,2,7,19,14,1,12,7,8,5,1,6,16,Pain Relief
5106,14,20,9,8,17,13,8,10,9,7,5,13,15,12,5,12,15,12,6,11,Cold & Sick
5107,14,2,17,13,11,13,9,10,12,10,10,16,20,15,15,19,19,6,8,13,Baby & Child Care
5108,4,14,1,0,19,15,7,4,9,12,17,17,1,11,9,20,18,12,10,14,Supplements & Herbal
5109,19,12,13,13,13,17,11,19,13,6,9,5,3,8,19,20,17,4,0,14,Supplements & Herbal
5110,6,7,15,20,20,15,7,19,7,15,16,10,12,2,9,9,2,15,17,8,Pain Relief
5111,0,1,15,10,12,6,7,6,10,1,2,0,18,9,15,4,12,5,12,6,Baby & Child Care
5112,14,20,15,19,11,4,8,11,20,13,1,10,14,9,5,0,5,6,5,3,Cold & Sick
5113,3,8,19,12,13,11,15,8,10,10,5,16,9,18,15,12,0,11,4,11,Vitamin
5114,18,19,2,17,17,13,11,18,16,3,9,16,20,1,9,2,16,5,4,12,Baby & Child Care
5115,13,2,9,2,7,9,17,3,20,13,15,7,4,19,0,5,16,14,14,12,Heart & Blood Pressure
5116,18,5,3,20,18,9,9,3,1,8,5,8,19,11,0,9,9,14,9,12,Pain Relief
5117,11,18,0,4,11,2,8,20,1,6,16,4,20,5,14,20,8,16,20,20,Diabetes Care
5118,13,11,6,20,17,1,4,9,18,12,0,17,11,13,4,11,10,12,1,10,Pain Relief
5119,5,15,1,3,12,6,17,17,12,20,8,18,10,13,4,12,1,16,1,14,Women's Health
5120,16,6,15,4,7,3,7,2,2,6,11,12,14,3,4,6,5,1,12,2,Antibiotics
5121,0,3,0,0,10,18,1,14,4,13,14,11,15,11,7,6,17,7,10,19,Pet Medications
5122,3,8,19,10,1,11,13,17,13,19,13,18,1,20,13,19,1,8,11,10,First Aid & Wound Care
5123,6,20,8,6,17,14,14,19,1,3,5,5,8,0,5,4,13,18,16,17,Cold & Sick
5124,4,0,16,2,0,19,12,14,20,10,9,12,15,3,10,14,8,9,10,16,Heart & Blood Pressure
5125,8,8,2,7,3,18,8,13,5,12,11,0,0,20,20,8,12,20,13,3,First Aid & Wound Care
5126,20,10,11,6,1,15,2,19,18,7,11,11,15,19,5,16,5,1,2,0,Antibiotics
5127,7,2,6,18,3,20,14,6,7,4,15,16,5,9,19,8,11,16,5,6,Digestive Health
5128,19,6,1,19,8,5,6,3,13,0,2,12,19,16,7,15,14,6,19,5,Antibiotics
5129,0,6,13,4,10,13,13,7,9,12,15,11,9,11,14,0,5,6,10,1,Men's Health
5130,13,0,10,10,19,8,4,16,10,0,1,13,10,10,6,10,4,17,13,8,Allergy & Sinus
5131,17,15,15,12,6,8,12,14,16,1,7,1,8,1,5,6,13,11,0,4,Antibiotics
5132,3,17,17,11,15,5,5,14,4,2,9,15,8,4,1,17,5,19,19,8,Sexual Wellness
5133,8,14,5,6,15,14,5,20,20,20,7,8,13,4,20,13,1,2,4,17,Diabetes Care
5134,7,16,6,19,19,13,18,0,13,11,20,18,18,12,12,17,7,11,17,15,Men's Health
5135,2,20,10,14,0,20,4,12,0,4,8,10,19,16,5,13,10,16,6,9,Cold & Sick
5136,4,18,19,8,13,11,10,11,8,9,7,2,19,13,17,9,5,3,4,0,Vitamin
5137,11,0,12,17,11,19,2,14,18,9,0,10,19,7,1,12,5,13,13,14,Digestive Health
5138,12,15,3,20,7,5,10,1,13,8,12,8,12,19,2,9,1,16,16,6,Pain Relief
5139,11,19,7,19,16,17,10,17,1,7,15,19,6,10,3,2,12,18,15,17,Cold & Sick
5140,18,6,0,17,3,17,15,1,2,3,1,11,2,12,8,8,11,9,6,0,Antibiotics
5141,5,1,13,14,1,0,0,2,9,18,6,20,6,10,1,13,15,4,19,8,Eye & Ear Care
5142,19,16,20,4,5,14,13,13,5,0,0,15,13,5,15,16,6,20,11,8,Vitamin
5143,13,9,12,0,4,18,13,1,7,18,0,4,8,11,17,13,1,4,1,20,Pet Medications
5144,8,8,6,10,6,10,15,2,0,18,13,17,11,9,0,13,10,7,3,2,Women's Health
5145,3,4,10,3,2,19,3,14,13,0,4,7,18,1,20,3,1,6,20,1,Respiratory & Asthma
5146,0,19,2,3,4,4,7,8,11,3,14,12,1,15,8,7,13,19,11,18,Cold & Sick
5147,10,14,11,9,19,1,19,1,1,4,15,3,4,15,0,1,4,13,18,18,Allergy & Sinus
5148,2,7,17,20,13,8,3,12,20,16,5,17,2,17,11,17,18,13,18,12,Pain Relief
5149,3,8,19,15,3,19,16,7,2,1,12,12,5,3,10,7,9,20,18,19,Sexual Wellness
5150,10,17,18,20,14,14,2,7,1,20,0,0,5,2,15,4,18,1,1,4,Pain Relief
5151,14,0,10,14,5,15,4,4,3,3,14,2,3,5,20,3,15,14,12,6,Respiratory & Asthma
5152,16,17,10,13,14,7,20,12,5,17,7,7,16,19,9,8,20,13,9,9,Skin Care & Dermatology
5153,13,2,14,20,19,16,11,6,12,18,12,19,15,10,19,1,7,2,6,17,Pain Relief
5154,7,14,1,15,2,13,10,9,13,2,5,19,4,0,9,18,1,5,3,14,Eye & Ear Care
5155,4,17,20,7,1,20,4,9,19,12,1,8,12,9,0,19,8,3,5,7,Vitamin
5156,8,1,10,19,20,13,19,5,17,20,13,7,2,3,19,1,11,1,13,2,Allergy & Sinus
5157,7,4,13,11,8,19,2,2,12,0,10,3,14,20,16,9,19,16,14,4,First Aid & Wound Care
5158,12,7,1,15,19,12,16,2,11,17,20,16,15,19,5,13,4,6,5,7,Men's Health
5159,20,1,19,15,0,8,12,13,10,1,14,15,7,0,6,2,14,19,9,16,Antibiotics
5160,19,2,7,14,2,12,11,13,9,7,3,0,14,6,4,16,12,9,10,1,Antibiotics
5161,4,8,4,6,6,4,3,5,16,20,7,4,15,8,17,5,12,19,12,16,Women's Health
5162,11,19,1,0,19,5,8,13,19,16,8,1,8,17,5,10,11,14,17,6,Cold & Sick
5163,4,8,17,0,12,20,13,11,16,4,2,7,1,3,19,8,7,8,6,14,Digestive Health
5164,11,11,4,14,5,10,14,6,5,13,17,20,12,3,5,19,7,6,20,8,Eye & Ear Care
5165,8,9,9,17,3,18,15,9,14,15,10,7,1,6,18,4,5,15,6,19,Pet Medications
5166,15,2,7,5,20,4,18,11,3,9,2,2,14,8,4,0,16,11,3,6,Allergy & Sinus
5167,8,14,15,14,17,10,10,13,7,11,0,6,10,8,19,10,20,10,0,13,Weight Management
5168,15,11,9,5,16,11,16,20,12,7,12,19,0,9,15,4,16,19,16,5,Diabetes Care
5169,2,17,13,8,4,5,17,1,8,8,6,9,11,18,0,4,5,16,16,12,First Aid & Wound Care
5170,4,0,6,7,5,18,13,9,6,16,14,2,0,13,0,7,2,16,12,6,Digestive Health
5171,4,17,3,2,19,14,17,10,19,16,5,4,1,11,3,6,5,8,20,5,Mental Health & Sleep
5172,0,15,18,4,3,1,14,11,3,11,2,14,8,12,8,0,1,0,9,1,Vitamin
5173,13,4,4,3,0,12,4,3,14,0,11,16,2,19,18,0,15,7,7,1,First Aid & Wound Care
5174,9,14,16,18,11,13,5,5,4,5,19,9,14,2,5,3,1,13,9,11,Men's Health
5175,7,6,5,15,4,3,8,8,8,5,17,4,15,1,0,6,4,20,17,8,Sexual Wellness
5176,3,1,6,11,2,7,13,9,19,3,7,10,3,11,5,17,8,15,14,10,Heart & Blood Pressure
5177,1,13,12,15,0,19,7,20,19,16,20,6,13,8,2,18,18,18,2,3,Diabetes Care
5178,10,16,1,12,9,15,2,4,16,1,14,12,9,0,10,1,13,4,3,6,Cold & Sick
5179,11,17,3,18,14,1,8,3,7,17,20,1,0,11,20,2,16,1,10,19,Men's Health
5180,4,5,6,18,0,3,3,4,10,1,19,8,8,15,15,5,10,1,16,0,Men's Health
5181,1,2,13,18,3,0,10,7,18,8,4,13,19,18,16,5,7,5,3,2,Baby & Child Care
5182,12,5,2,19,19,12,9,17,12,4,10,18,3,4,8,8,14,7,8,0,Pain Relief
5183,5,16,10,6,13,16,4,7,20,3,0,11,17,9,16,19,14,6,6,11,Heart & Blood Pressure
5184,10,19,2,15,6,11,17,3,11,9,16,7,1,5,15,8,12,19,15,19,Cold & Sick
5185,1,16,9,3,15,11,1,11,8,12,17,4,10,7,20,6,4,7,3,10,Respiratory & Asthma
5186,15,1,9,20,1,2,14,14,12,3,14,18,13,19,15,11,8,15,7,7,Pain Relief
5187,4,20,16,8,5,9,5,15,3,9,8,11,5,14,1,10,20,15,15,4,Cold & Sick
5188,13,6,19,10,1,15,12,14,8,6,1,0,19,3,8,16,15,18,3,5,Vitamin
5189,16,10,17,5,2,18,14,3,8,9,18,14,4,18,2,1,18,2,2,14,Digestive Health
5190,15,2,13,10,7,6,14,10,20,2,9,2,3,18,6,16,19,19,15,4,Heart & Blood Pressure
5191,10,3,3,8,2,20,8,11,10,20,1,11,8,2,3,19,17,0,3,17,Digestive Health
5192,8,10,11,12,7,0,6,3,19,5,7,1,1,3,13,8,4,5,18,3,Heart & Blood Pressure
5193,10,12,11,16,18,8,1,5,15,16,12,11,10,3,9,13,7,0,6,1,Allergy & Sinus
5194,18,10,12,2,14,8,0,2,4,6,1,12,8,19,1,10,9,13,1,18,First Aid & Wound Care
5195,4,19,14,15,6,4,11,15,5,6,10,18,19,0,10,1,0,12,2,0,Cold & Sick
5196,16,12,0,18,1,0,11,15,15,11,11,20,11,11,13,16,8,15,17,5,Eye & Ear Care
5197,18,2,13,13,9,8,17,14,16,20,3,11,6,5,2,0,9,5,7,14,Women's Health
5198,18,11,17,11,1,5,3,6,13,16,4,19,20,6,20,6,11,0,4,3,Baby & Child Care
5199,18,11,15,6,2,8,13,1,11,3,0,18,10,5,5,13,15,10,12,8,Antibiotics
5200,16,17,12,4,12,17,11,2,5,19,3,14,1,8,10,13,1,14,7,6,Women's Health
5201,3,10,14,2,12,2,9,7,13,2,16,20,18,18,1,18,4,19,5,9,Eye & Ear Care
5202,1,11,9,6,8,7,18,19,1,19,18,1,19,19,10,6,17,16,16,0,Diabetes Care
5203,17,5,20,7,12,14,9,16,17,0,14,6,9,0,3,2,16,2,14,16,Vitamin
5204,3,15,18,13,3,4,18,13,9,8,0,13,5,5,9,14,7,11,1,9,Vitamin
5205,18,17,0,5,16,17,12,7,20,4,14,15,7,2,14,19,17,3,10,16,Heart & Blood Pressure
5206,0,11,3,15,9,18,16,14,6,16,5,7,19,20,17,18,12,5,8,0,First Aid & Wound Care
5207,4,0,13,18,10,0,2,13,20,17,19,9,12,10,6,4,4,18,1,16,Heart & Blood Pressure
5208,20,19,8,13,5,20,18,18,7,17,12,18,7,11,5,13,0,20,1,20,Antibiotics
5209,15,2,11,20,15,9,5,16,5,6,17,5,8,11,1,6,18,14,7,17,Pain Relief
5210,3,14,11,11,13,20,5,15,9,6,20,16,17,19,6,9,6,4,4,7,Digestive Health
5211,12,18,18,11,0,15,5,7,16,10,0,14,15,8,8,19,8,15,0,10,Supplements & Herbal
5212,5,15,13,5,20,18,0,6,6,18,18,10,14,15,6,11,15,14,6,19,Allergy & Sinus
5213,6,13,15,0,19,17,17,5,1,2,11,3,2,16,1,19,13,12,13,18,Allergy & Sinus
5214,9,4,4,4,10,2,13,7,3,17,2,10,14,0,7,13,19,4,19,14,Weight Management
5215,2,15,1,0,12,15,13,19,3,17,8,16,12,11,8,2,1,19,13,11,Diabetes Care
5216,8,7,20,20,7,4,0,17,20,3,1,3,0,0,16,2,17,19,10,1,Vitamin
5217,17,15,0,15,6,18,13,20,6,7,10,7,18,5,10,8,12,3,8,20,Diabetes Care
5218,17,0,4,19,13,20,17,11,13,1,18,10,16,16,2,6,3,20,18,13,Digestive Health
5219,4,11,5,0,16,18,19,12,11,2,15,5,16,9,12,9,19,5,18,5,Skin Care & Dermatology
5220,15,7,0,1,17,9,3,8,14,19,6,6,3,18,14,4,17,7,3,14,Women's Health
5221,10,7,18,0,12,3,11,3,5,16,0,1,19,3,19,1,14,3,12,11,Baby & Child Care
5222,20,3,11,0,16,3,20,15,17,12,18,7,12,6,14,3,14,15,8,14,Antibiotics
5223,20,1,0,0,19,20,17,14,12,20,6,12,2,8,17,20,1,17,4,6,Antibiotics
5224,2,13,14,3,16,8,3,13,15,20,13,3,13,20,18,20,9,20,3,8,Women's Health
5225,15,12,11,14,15,19,19,12,18,14,9,4,15,5,10,10,12,10,0,2,Digestive Health
5226,16,20,5,17,2,7,15,14,11,7,8,6,15,16,1,5,6,20,4,9,Cold & Sick
5227,20,14,6,1,15,11,20,8,13,11,19,1,11,0,0,0,1,20,20,20,Antibiotics
5228,1,19,6,3,7,20,13,10,2,17,5,3,15,17,5,17,3,7,0,4,Digestive Health
5229,17,16,20,9,6,19,1,18,12,1,17,13,20,14,12,19,11,13,16,7,Vitamin
5230,3,2,15,13,16,18,12,0,11,13,3,3,20,16,3,7,4,13,15,14,Baby & Child Care
5231,16,8,11,19,16,3,15,12,0,7,17,5,0,20,6,0,16,14,11,1,First Aid & Wound Care
5232,0,9,11,9,15,5,14,7,9,7,19,17,10,0,19,1,13,16,13,1,Men's Health
5233,0,7,8,0,6,3,2,3,0,0,13,5,10,2,3,4,1,12,9,11,Men's Health
5234,1,2,7,4,8,10,5,4,6,17,8,14,18,18,18,7,5,18,15,6,Baby & Child Care
5235,5,10,13,10,9,19,11,19,1,14,5,12,4,10,0,4,20,1,0,13,Weight Management
5236,9,20,19,10,16,7,0,1,10,2,4,6,18,0,19,19,12,3,1,7,Cold & Sick
5237,18,11,4,4,3,18,14,16,7,19,12,11,14,8,16,4,6,14,10,5,Women's Health
5238,14,5,9,20,17,6,6,2,17,10,20,0,5,10,19,11,9,5,6,3,Pain Relief
5239,16,15,0,0,9,11,19,3,16,12,12,17,5,9,12,4,5,1,16,15,Skin Care & Dermatology
5240,13,2,13,20,19,9,12,6,1,15,19,11,7,16,9,18,8,17,16,11,Pain Relief
5241,12,10,11,13,9,4,8,17,15,0,19,19,20,14,15,0,11,12,13,0,Baby & Child Care
5242,8,17,4,8,14,17,19,5,10,11,7,4,4,9,20,17,10,14,13,16,Respiratory & Asthma
5243,6,1,4,16,7,5,19,11,2,20,12,19,5,17,0,3,7,2,10,18,Women's Health
5244,3,6,9,3,2,11,4,2,19,9,4,14,8,5,9,2,17,0,7,8,Heart & Blood Pressure
5245,14,0,14,0,13,13,19,6,13,6,13,18,19,1,9,19,5,4,11,1,Skin Care & Dermatology
5246,9,15,0,4,3,1,15,9,16,17,3,11,17,15,13,1,0,18,11,8,Sexual Wellness
5247,18,16,0,16,4,3,8,13,9,0,3,11,9,17,20,11,16,15,4,11,Respiratory & Asthma
5248,14,11,14,13,6,14,1,4,18,14,17,3,7,14,0,5,10,17,4,5,Heart & Blood Pressure
5249,9,8,10,15,12,5,13,9,17,18,11,15,1,1,2,1,5,9,1,5,Women's Health
5250,2,16,9,12,2,1,20,13,15,10,6,4,16,10,13,7,0,2,6,1,Skin Care & Dermatology
5251,16,10,5,18,1,20,11,9,10,3,4,11,15,15,16,7,11,17,10,11,Digestive Health
5252,13,4,19,2,15,17,16,12,10,15,14,17,4,19,3,4,3,10,8,12,Vitamin
5253,7,16,3,15,3,2,19,5,7,5,2,20,18,4,17,1,12,7,14,6,Eye & Ear Care
5254,19,17,0,0,0,13,4,5,6,12,1,4,17,11,7,11,13,20,0,10,Sexual Wellness
5255,8,8,8,1,1,10,3,17,4,3,2,11,4,6,0,4,6,5,1,12,Diabetes Care
5256,17,10,3,4,6,2,3,0,13,11,11,4,12,11,7,13,9,18,20,18,Mental Health & Sleep
5257,15,19,14,2,16,19,2,4,16,9,16,5,16,19,10,6,16,14,8,11,Cold & Sick
5258,17,0,4,7,0,19,19,8,0,9,0,19,12,20,10,0,1,10,14,3,First Aid & Wound Care
5259,4,2,14,14,8,19,15,9,0,13,4,20,11,0,19,15,13,10,17,13,Eye & Ear Care
5260,7,15,8,9,18,2,18,9,7,8,13,9,4,7,17,20,4,10,5,14,Supplements & Herbal
5261,11,1,7,17,17,4,1,12,4,3,0,14,4,16,4,20,1,12,12,12,Supplements & Herbal
5262,14,2,19,19,7,8,11,5,18,5,8,13,20,6,16,3,14,10,5,8,Baby & Child Care
5263,11,12,13,18,15,17,20,14,0,9,13,11,6,16,16,19,7,11,16,5,Skin Care & Dermatology
5264,5,13,15,2,3,9,18,2,1,8,16,4,13,16,10,20,16,3,18,3,Supplements & Herbal
5265,7,6,15,17,2,4,19,16,19,4,17,20,5,13,14,8,1,19,3,18,Eye & Ear Care
5266,10,10,13,1,13,17,0,11,9,11,8,6,16,13,2,10,19,4,7,3,Weight Management
5267,6,14,6,15,15,8,6,19,18,2,1,18,11,2,10,10,18,13,8,3,Diabetes Care
5268,11,9,1,2,3,6,10,5,19,4,19,12,1,4,2,8,10,5,12,15,Heart & Blood Pressure
5269,0,16,13,11,12,19,12,7,13,3,13,6,12,7,7,9,14,7,16,7,Digestive Health
5270,9,14,3,17,0,7,13,2,4,6,8,3,6,7,15,6,1,1,19,17,Mental Health & Sleep
5271,4,9,7,1,9,11,3,10,5,15,7,5,15,6,13,2,13,8,20,4,Mental Health & Sleep
5272,12,3,1,10,14,11,1,15,7,7,11,13,6,7,14,17,18,9,11,17,Weight Management
5273,1,17,13,14,3,2,1,20,16,4,19,18,15,13,13,1,15,8,10,12,Diabetes Care
5274,15,13,8,19,2,5,15,17,5,5,16,12,17,18,14,13,12,2,0,0,Pain Relief
5275,2,0,5,0,17,6,10,15,12,6,16,10,11,6,7,17,12,14,6,19,Pet Medications
5276,9,17,18,3,10,4,7,1,17,2,2,6,7,19,20,3,10,5,6,16,Respiratory & Asthma
5277,18,5,5,16,17,11,10,7,0,2,19,15,13,10,14,16,9,12,2,0,Men's Health
5278,1,9,17,19,3,13,2,16,7,19,16,4,7,13,0,10,12,14,7,13,Pain Relief
5279,5,19,8,14,17,11,14,11,13,16,15,5,2,12,8,10,2,11,5,3,Cold & Sick
5280,0,10,15,1,14,18,9,9,4,10,19,1,10,12,16,6,7,9,3,6,Men's Health
5281,4,19,19,7,19,14,16,1,9,18,5,6,2,0,0,3,0,7,2,8,Cold & Sick
5282,19,11,12,16,14,1,15,3,4,16,14,10,7,6,17,17,16,13,3,4,Antibiotics
5283,11,15,5,6,9,6,10,19,11,9,8,3,18,2,17,16,15,9,7,12,Diabetes Care
5284,11,9,4,4,10,18,1,15,3,19,4,0,7,12,4,11,5,7,20,18,Mental Health & Sleep
5285,11,12,7,2,9,17,10,5,3,0,8,18,3,7,0,17,1,8,1,13,Eye & Ear Care
5286,3,15,13,6,6,6,18,20,14,15,3,12,11,7,15,14,16,0,3,19,Diabetes Care
5287,3,4,2,8,20,13,3,4,8,14,20,17,1,18,2,3,3,6,16,13,Allergy & Sinus
5288,11,11,2,19,5,11,1,15,3,13,20,5,5,18,3,3,10,15,2,1,Men's Health
5289,8,20,17,15,3,17,2,12,7,2,18,2,0,14,16,12,20,16,10,4,Cold & Sick
5290,12,16,7,15,14,12,1,4,4,13,1,9,4,18,11,4,14,20,13,13,Sexual Wellness
